11130,"SELECT p.ra , p.dec, p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, p.nMgyPerCount_u, p.nMgyPerCount_g, p.nMgyPerCount_r, p.nMgyPerCount_i, p.nMgyPerCount_z FROM PhotoObj p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-12-18 06:42:00,2
2019-12-18 06:45:00,1
2019-12-18 06:46:00,1
2019-12-18 06:48:00,5
2019-12-18 06:50:00,1
2019-12-18 06:51:00,1
2019-12-18 06:52:00,1
2019-12-18 06:53:00,1
2019-12-18 06:54:00,1
2019-12-18 06:55:00,1
2019-12-18 06:56:00,1
2019-12-18 06:58:00,1
2019-12-18 06:59:00,2
2019-12-18 07:01:00,2
2019-12-18 07:02:00,1
2019-12-18 07:03:00,1
2019-12-18 07:04:00,2
2019-12-18 07:06:00,2
2019-12-18 07:07:00,1
2019-12-18 07:08:00,1
2019-12-18 07:09:00,1
2019-12-18 07:10:00,2
2019-12-18 07:11:00,1
2019-12-18 07:13:00,1
2019-12-18 07:14:00,1
2019-12-18 07:15:00,1
2019-12-18 07:17:00,2
2019-12-18 07:19:00,1
2019-12-18 07:20:00,1
2019-12-18 07:21:00,1
2019-12-18 07:22:00,1
2019-12-18 07:24:00,2
2019-12-18 07:26:00,2
2019-12-18 07:27:00,1
2019-12-18 07:28:00,2
2019-12-18 07:30:00,1
2019-12-18 07:31:00,1
2019-12-18 07:32:00,3
2019-12-18 07:33:00,1
2019-12-18 07:34:00,1
2019-12-18 07:36:00,2
2019-12-18 07:38:00,1
2019-12-18 07:39:00,1
2019-12-18 07:40:00,1
2019-12-18 07:42:00,1
2019-12-18 07:43:00,1
2019-12-18 07:44:00,1
2019-12-18 07:46:00,1
2019-12-18 07:47:00,2
2019-12-18 07:48:00,1
2019-12-18 07:49:00,1
2019-12-18 07:50:00,1
2019-12-18 07:51:00,1
2019-12-18 07:53:00,1
2019-12-18 07:54:00,1
2019-12-18 07:55:00,1
2019-12-18 07:57:00,1
2019-12-18 07:58:00,2
2019-12-18 07:59:00,1
2019-12-18 08:01:00,2
2019-12-18 08:02:00,2
2019-12-18 08:04:00,2
2019-12-18 08:06:00,2
2019-12-18 08:07:00,2
2019-12-18 08:10:00,2
2019-12-18 08:14:00,1
2019-12-18 08:15:00,3
2019-12-18 08:17:00,1
2019-12-18 08:18:00,1
2019-12-18 08:19:00,1
2019-12-18 08:20:00,1
2019-12-18 08:21:00,2
2019-12-18 08:22:00,1
2019-12-18 08:23:00,2
2019-12-18 08:25:00,1
2019-12-18 08:26:00,1
2019-12-18 08:27:00,2
2019-12-18 08:29:00,2
2019-12-18 08:31:00,1
2019-12-18 08:32:00,1
2019-12-18 08:33:00,1
2019-12-18 08:34:00,1
2019-12-18 08:36:00,1
2019-12-18 08:41:00,2
2019-12-18 08:44:00,1
2019-12-18 08:46:00,1
2019-12-18 08:47:00,3
2019-12-18 08:49:00,1
2019-12-18 08:51:00,1
2019-12-18 08:53:00,3
2019-12-18 08:55:00,1
2019-12-18 08:57:00,3
2019-12-18 08:58:00,2
2019-12-18 08:59:00,3
2019-12-18 09:02:00,1
2019-12-18 09:04:00,1
2019-12-18 09:06:00,2
2019-12-18 09:07:00,2
2019-12-18 09:08:00,2
2019-12-18 09:10:00,2
2019-12-18 09:12:00,2
2019-12-18 09:13:00,1
2019-12-18 09:15:00,5
2019-12-18 09:17:00,1
2019-12-18 09:18:00,1
2019-12-18 09:19:00,1
2019-12-18 09:21:00,1
2019-12-18 09:22:00,1
2019-12-18 09:23:00,1
2019-12-18 09:24:00,1
2019-12-18 09:25:00,2
2019-12-18 09:27:00,2
2019-12-18 09:29:00,1
2019-12-18 09:30:00,1
2019-12-18 09:31:00,1
2019-12-18 09:32:00,2
2019-12-18 09:34:00,1
2019-12-18 09:35:00,3
2019-12-18 09:37:00,4
2019-12-18 09:38:00,2
2019-12-18 09:40:00,1
2019-12-18 09:41:00,1
2019-12-18 09:42:00,1
2019-12-18 09:44:00,3
2019-12-18 09:46:00,2
2019-12-18 09:47:00,2
2019-12-18 09:49:00,2
2019-12-18 09:50:00,2
2019-12-18 09:51:00,1
2019-12-18 09:52:00,1
2019-12-18 09:53:00,2
2019-12-18 09:54:00,2
2019-12-18 09:56:00,2
2019-12-18 09:57:00,2
2019-12-18 09:58:00,1
2019-12-18 09:59:00,2
2019-12-18 10:00:00,2
2019-12-18 10:02:00,1
2019-12-18 10:03:00,1
2019-12-18 10:04:00,2
2019-12-18 10:05:00,2
2019-12-18 10:06:00,1
2019-12-18 10:08:00,2
2019-12-18 10:10:00,1
2019-12-18 10:11:00,1
2019-12-18 10:12:00,1
2019-12-18 10:14:00,1
2019-12-18 10:15:00,1
2019-12-18 10:16:00,2
2019-12-18 10:17:00,2
2019-12-18 10:18:00,2
2019-12-18 10:20:00,1
2019-12-18 10:21:00,1
2019-12-18 10:22:00,3
2019-12-18 10:24:00,3
2019-12-18 10:25:00,2
2019-12-18 10:26:00,3
2019-12-18 10:27:00,3
2019-12-18 10:29:00,1
2019-12-18 10:30:00,1
2019-12-18 10:31:00,2
2019-12-18 10:32:00,1
2019-12-18 10:34:00,1
2019-12-18 10:35:00,1
2019-12-18 10:36:00,1
2019-12-18 10:38:00,2
2019-12-18 10:40:00,1
2019-12-18 10:42:00,2
2019-12-18 10:45:00,1
2019-12-18 10:46:00,2
2019-12-18 10:48:00,1
2019-12-18 10:49:00,1
2019-12-18 10:51:00,1
2019-12-18 10:52:00,1
2019-12-18 10:53:00,3
2019-12-18 10:55:00,2
2019-12-18 10:57:00,4
2019-12-18 10:59:00,1
2019-12-18 11:00:00,2
2019-12-18 11:01:00,1
2019-12-18 11:03:00,1
2019-12-18 11:04:00,2
2019-12-18 11:06:00,1
2019-12-18 11:08:00,1
2019-12-18 11:09:00,1
2019-12-18 11:10:00,2
2019-12-18 11:12:00,2
2019-12-18 11:14:00,1
2019-12-18 11:15:00,1
2019-12-18 11:16:00,1
2019-12-18 11:18:00,6
2019-12-18 11:21:00,1
2019-12-18 11:22:00,2
2019-12-18 11:24:00,1
2019-12-18 11:25:00,4
2019-12-18 11:26:00,1
2019-12-18 11:28:00,2
2019-12-18 11:30:00,4
2019-12-18 11:32:00,2
2019-12-18 11:34:00,2
2019-12-18 11:35:00,1
2019-12-18 11:37:00,3
2019-12-18 11:38:00,1
2019-12-18 11:39:00,1
2019-12-18 11:40:00,2
2019-12-18 11:41:00,2
2019-12-18 11:45:00,6
2019-12-18 11:47:00,1
2019-12-18 11:48:00,1
2019-12-18 11:49:00,1
2019-12-18 11:50:00,1
2019-12-18 11:51:00,1
2019-12-18 11:52:00,1
2019-12-18 11:53:00,1
2019-12-18 11:54:00,1
2019-12-18 11:56:00,3
2019-12-18 11:58:00,1
2019-12-18 11:59:00,1
2019-12-18 12:01:00,2
2019-12-18 12:03:00,1
2019-12-18 12:04:00,3
2019-12-18 12:05:00,5
2019-12-18 12:07:00,4
2019-12-18 12:09:00,4
2019-12-18 12:11:00,1
2019-12-18 12:12:00,3
2019-12-18 12:14:00,2
2019-12-18 12:16:00,2
2019-12-18 12:18:00,1
2019-12-18 12:20:00,2
2019-12-18 12:23:00,2
2019-12-18 12:24:00,3
2019-12-18 12:25:00,3
2019-12-18 12:26:00,4
2019-12-18 12:28:00,1
2019-12-18 12:29:00,3
2019-12-18 12:30:00,2
2019-12-18 12:31:00,3
2019-12-18 12:32:00,1
2019-12-18 12:33:00,4
2019-12-18 12:34:00,1
2019-12-18 12:35:00,1
2019-12-18 12:36:00,1
2019-12-18 12:37:00,1
2019-12-18 12:38:00,1
2019-12-18 12:39:00,1
2019-12-18 12:40:00,1
2019-12-18 12:41:00,2
2019-12-18 12:42:00,1
2019-12-18 12:43:00,1
2019-12-18 12:44:00,1
2019-12-18 12:45:00,4
2019-12-18 12:47:00,2
2019-12-18 12:48:00,1
2019-12-18 12:50:00,2
2019-12-18 12:52:00,2
2019-12-18 12:53:00,2
2019-12-18 12:55:00,1
2019-12-18 12:56:00,3
2019-12-18 12:57:00,3
2019-12-18 12:59:00,1
2019-12-18 13:00:00,2
2019-12-18 13:01:00,1
2019-12-18 13:03:00,3
2019-12-18 13:04:00,1
2019-12-18 13:06:00,1
2019-12-18 13:07:00,4
2019-12-18 13:08:00,3
2019-12-18 13:09:00,2
2019-12-18 13:10:00,1
2019-12-18 13:12:00,2
2019-12-18 13:13:00,1
2019-12-18 13:14:00,3
2019-12-18 13:15:00,2
2019-12-18 13:16:00,3
2019-12-18 13:17:00,1
2019-12-18 13:19:00,2
2019-12-18 13:20:00,1
2019-12-18 13:22:00,1
2019-12-18 13:23:00,1
2019-12-18 13:24:00,1
2019-12-18 13:26:00,1
2019-12-18 13:27:00,3
2019-12-18 13:29:00,4
2019-12-18 13:31:00,2
2019-12-18 13:32:00,1
2019-12-18 13:33:00,2
2019-12-18 13:35:00,1
2019-12-18 13:36:00,3
2019-12-18 13:38:00,2
2019-12-18 13:39:00,1
2019-12-18 13:41:00,2
2019-12-18 13:42:00,2
2019-12-18 13:44:00,2
2019-12-18 13:46:00,2
2019-12-18 13:48:00,1
2019-12-18 13:50:00,4
2019-12-18 13:51:00,2
2019-12-18 13:53:00,3
2019-12-18 13:55:00,3
2019-12-18 13:57:00,2
2019-12-18 13:58:00,1
2019-12-18 13:59:00,1
2019-12-18 14:01:00,1
2019-12-18 14:02:00,2
2019-12-18 14:03:00,2
2019-12-18 14:05:00,1
2019-12-18 14:06:00,2
2019-12-18 14:07:00,1
2019-12-18 14:08:00,1
2019-12-18 14:09:00,1
2019-12-18 14:11:00,1
2019-12-18 14:12:00,2
2019-12-18 14:13:00,4
2019-12-18 14:15:00,1
2019-12-18 14:16:00,3
2019-12-18 14:17:00,1
2019-12-18 14:18:00,2
2019-12-18 14:20:00,1
2019-12-18 14:21:00,2
2019-12-18 14:23:00,3
2019-12-18 14:25:00,2
2019-12-18 14:26:00,2
2019-12-18 14:27:00,1
2019-12-18 14:28:00,1
2019-12-18 14:30:00,2
2019-12-18 14:31:00,2
2019-12-18 14:32:00,3
2019-12-18 14:33:00,1
2019-12-18 14:35:00,2
2019-12-18 14:36:00,1
2019-12-18 14:37:00,1
2019-12-18 14:38:00,1
2019-12-18 14:39:00,2
2019-12-18 14:41:00,2
2019-12-18 14:42:00,1
2019-12-18 14:43:00,2
2019-12-18 14:44:00,2
2019-12-18 14:45:00,2
2019-12-18 14:46:00,2
2019-12-18 14:47:00,2
2019-12-18 14:48:00,2
2019-12-18 14:50:00,2
2019-12-18 14:51:00,2
2019-12-18 14:53:00,3
2019-12-18 14:54:00,2
2019-12-18 14:56:00,2
2019-12-18 14:57:00,3
2019-12-18 14:58:00,1
2019-12-18 14:59:00,1
2019-12-18 15:00:00,1
2019-12-18 15:01:00,3
2019-12-18 15:02:00,2
2019-12-18 15:03:00,2
2019-12-18 15:04:00,2
2019-12-18 15:06:00,2
2019-12-18 15:07:00,2
2019-12-18 15:09:00,2
2019-12-18 15:10:00,2
2019-12-18 15:11:00,3
2019-12-18 15:13:00,2
2019-12-18 15:15:00,4
2019-12-18 15:17:00,2
2019-12-18 15:18:00,2
2019-12-18 15:19:00,2
2019-12-18 15:20:00,2
2019-12-18 15:21:00,1
2019-12-18 15:22:00,1
2019-12-18 15:24:00,2
2019-12-18 15:25:00,1
2019-12-18 15:27:00,1
2019-12-18 15:28:00,2
2019-12-18 15:29:00,2
2019-12-18 15:31:00,1
2019-12-18 15:32:00,1
2019-12-18 15:33:00,1
2019-12-18 15:34:00,1
2019-12-18 15:35:00,1
2019-12-18 15:36:00,1
2019-12-18 15:37:00,1
2019-12-18 15:39:00,2
2019-12-18 15:41:00,2
2019-12-18 15:44:00,2
2019-12-18 15:45:00,1
2019-12-18 15:46:00,1
2019-12-18 15:48:00,1
2019-12-18 15:49:00,1
2019-12-18 15:50:00,1
2019-12-18 15:52:00,1
2019-12-18 15:53:00,2
2019-12-18 15:54:00,1
2019-12-18 15:56:00,3
2019-12-18 15:58:00,1
2019-12-18 16:00:00,1
2019-12-18 16:02:00,1
2019-12-18 16:03:00,1
2019-12-18 16:04:00,1
2019-12-18 16:06:00,1
2019-12-18 16:07:00,1
2019-12-18 16:09:00,1
2019-12-18 16:11:00,1
2019-12-18 16:12:00,1
2019-12-18 16:14:00,1
2019-12-18 16:15:00,1
2019-12-18 16:17:00,3
2019-12-18 16:19:00,3
2019-12-18 16:20:00,1
2019-12-18 16:22:00,1
2019-12-18 16:23:00,1
2019-12-18 16:25:00,1
2019-12-18 16:26:00,2
2019-12-18 16:28:00,1
2019-12-18 16:29:00,2
2019-12-18 16:30:00,1
2019-12-18 16:31:00,1
2019-12-18 16:32:00,1
2019-12-18 16:33:00,1
2019-12-18 16:35:00,1
2019-12-18 16:36:00,1
2019-12-18 16:38:00,5
2019-12-18 16:42:00,3
2019-12-18 16:44:00,2
2019-12-18 16:45:00,1
2019-12-18 16:47:00,2
2019-12-18 16:48:00,6
2019-12-18 16:50:00,3
2019-12-18 16:51:00,3
2019-12-18 16:52:00,2
2019-12-18 16:53:00,3
2019-12-18 16:55:00,2
2019-12-18 16:57:00,1
2019-12-18 16:58:00,2
2019-12-18 16:59:00,6
2019-12-18 17:02:00,3
2019-12-18 17:03:00,1
2019-12-18 17:04:00,6
2019-12-18 17:06:00,1
2019-12-18 17:07:00,1
2019-12-18 17:09:00,3
2019-12-18 17:10:00,1
2019-12-18 17:11:00,1
2019-12-18 17:12:00,1
2019-12-18 17:13:00,1
2019-12-18 17:14:00,1
2019-12-18 17:15:00,2
2019-12-18 17:17:00,1
2019-12-18 17:20:00,1
2019-12-18 17:21:00,1
2019-12-18 17:22:00,2
2019-12-18 17:24:00,1
2019-12-18 17:25:00,4
2019-12-18 17:26:00,1
2019-12-18 17:28:00,1
2019-12-18 17:29:00,2
2019-12-18 17:30:00,1
2019-12-18 17:31:00,2
2019-12-18 17:33:00,2
2019-12-18 17:34:00,1
2019-12-18 17:35:00,2
2019-12-18 17:36:00,2
2019-12-18 17:37:00,1
2019-12-18 17:39:00,1
2019-12-18 17:40:00,1
2019-12-18 17:41:00,1
2019-12-18 17:42:00,5
2019-12-18 17:45:00,1
2019-12-18 17:46:00,1
2019-12-18 17:47:00,1
2019-12-18 17:48:00,2
2019-12-18 17:49:00,2
2019-12-18 17:50:00,3
2019-12-18 17:52:00,2
2019-12-18 17:53:00,2
2019-12-18 17:54:00,1
2019-12-18 17:55:00,1
2019-12-18 17:56:00,5
2019-12-18 17:58:00,3
2019-12-18 17:59:00,2
2019-12-18 18:00:00,1
2019-12-18 18:02:00,1
2019-12-18 18:03:00,2
2019-12-18 18:04:00,1
2019-12-18 18:06:00,1
2019-12-18 18:07:00,2
2019-12-18 18:09:00,1
2019-12-18 18:10:00,1
2019-12-18 18:11:00,1
2019-12-18 18:12:00,2
2019-12-18 18:14:00,2
2019-12-18 18:15:00,5
2019-12-18 18:17:00,1
2019-12-18 18:18:00,1
2019-12-18 18:19:00,1
2019-12-18 18:21:00,2
2019-12-18 18:22:00,2
2019-12-18 18:24:00,2
2019-12-18 18:26:00,1
2019-12-18 18:27:00,2
2019-12-18 18:28:00,2
2019-12-18 18:30:00,2
2019-12-18 18:32:00,1
2019-12-18 18:33:00,2
2019-12-18 18:34:00,2
2019-12-18 18:36:00,1
2019-12-18 18:38:00,2
2019-12-18 18:39:00,1
2019-12-18 18:40:00,1
2019-12-18 18:41:00,1
2019-12-18 18:42:00,1
2019-12-18 18:44:00,2
2019-12-18 18:45:00,1
2019-12-18 18:46:00,1
2019-12-18 18:47:00,1
2019-12-18 18:48:00,2
2019-12-18 18:49:00,1
2019-12-18 18:50:00,1
2019-12-18 18:51:00,3
2019-12-18 18:53:00,4
2019-12-18 18:54:00,2
2019-12-18 18:55:00,1
2019-12-18 18:56:00,4
2019-12-18 18:57:00,1
2019-12-18 18:58:00,1
2019-12-18 18:59:00,1
2019-12-18 19:00:00,1
2019-12-18 19:02:00,1
2019-12-18 19:03:00,1
2019-12-18 19:04:00,1
2019-12-18 19:05:00,1
2019-12-18 19:06:00,2
2019-12-18 19:07:00,1
2019-12-18 19:08:00,1
2019-12-18 19:10:00,1
2019-12-18 19:11:00,1
2019-12-18 19:12:00,1
2019-12-18 19:15:00,1
2019-12-18 19:16:00,2
2019-12-18 19:17:00,2
2019-12-18 19:18:00,1
2019-12-18 19:19:00,2
2019-12-18 19:20:00,1
2019-12-18 19:21:00,1
2019-12-18 19:22:00,2
2019-12-18 19:23:00,1
2019-12-18 19:24:00,1
2019-12-18 19:25:00,2
2019-12-18 19:26:00,1
2019-12-18 19:27:00,2
2019-12-18 19:28:00,1
2019-12-18 19:29:00,1
2019-12-18 19:31:00,1
2019-12-18 19:32:00,3
2019-12-18 19:34:00,3
2019-12-18 19:36:00,2
2019-12-18 19:37:00,1
2019-12-18 19:38:00,2
2019-12-18 19:40:00,2
2019-12-18 19:41:00,2
2019-12-18 19:42:00,2
2019-12-18 19:44:00,1
2019-12-18 19:45:00,2
2019-12-18 19:46:00,1
2019-12-18 19:47:00,1
2019-12-18 19:48:00,2
2019-12-18 19:49:00,2
2019-12-18 19:50:00,1
2019-12-18 19:51:00,1
2019-12-18 19:52:00,2
2019-12-18 19:54:00,2
2019-12-18 19:56:00,2
2019-12-18 19:58:00,1
2019-12-18 19:59:00,1
2019-12-18 20:00:00,1
2019-12-18 20:01:00,2
2019-12-18 20:02:00,2
2019-12-18 20:03:00,1
2019-12-18 20:05:00,1
2019-12-18 20:06:00,2
2019-12-18 20:07:00,1
2019-12-18 20:08:00,1
2019-12-18 20:09:00,1
2019-12-18 20:10:00,1
2019-12-18 20:12:00,2
2019-12-18 20:14:00,3
2019-12-18 20:16:00,1
2019-12-18 20:17:00,3
2019-12-18 20:18:00,1
2019-12-18 20:19:00,1
2019-12-18 20:20:00,1
2019-12-18 20:21:00,3
2019-12-18 20:22:00,2
2019-12-18 20:23:00,1
2019-12-18 20:24:00,2
2019-12-18 20:26:00,1
2019-12-18 20:27:00,1
2019-12-18 20:28:00,3
2019-12-18 20:29:00,1
2019-12-18 20:30:00,1
2019-12-18 20:31:00,1
2019-12-18 20:32:00,1
2019-12-18 20:33:00,1
2019-12-18 20:34:00,2
2019-12-18 20:35:00,2
2019-12-18 20:36:00,1
2019-12-18 20:37:00,1
2019-12-18 20:38:00,2
2019-12-18 20:39:00,3
2019-12-18 20:40:00,1
2019-12-18 20:41:00,1
2019-12-18 20:42:00,2
2019-12-18 20:43:00,2
2019-12-18 20:44:00,2
2019-12-18 20:45:00,1
2019-12-18 20:47:00,1
2019-12-18 20:48:00,1
2019-12-18 20:49:00,1
2019-12-18 20:50:00,1
2019-12-18 20:51:00,1
2019-12-18 20:52:00,2
2019-12-18 20:53:00,1
2019-12-18 20:55:00,2
2019-12-18 20:56:00,2
2019-12-18 20:57:00,1
2019-12-18 21:00:00,2
2019-12-18 21:02:00,1
2019-12-18 21:04:00,1
2019-12-18 21:05:00,1
2019-12-18 21:06:00,1
2019-12-18 21:07:00,1
2019-12-18 21:08:00,3
2019-12-18 21:10:00,2
2019-12-18 21:12:00,1
2019-12-18 21:13:00,2
2019-12-18 21:14:00,1
2019-12-18 21:15:00,1
2019-12-18 21:16:00,2
2019-12-18 21:18:00,1
2019-12-18 21:19:00,3
2019-12-18 21:20:00,3
2019-12-18 21:21:00,2
2019-12-18 21:22:00,1
2019-12-18 21:23:00,2
2019-12-18 21:24:00,1
2019-12-18 21:25:00,3
2019-12-18 21:26:00,1
2019-12-18 21:37:00,1
2019-12-18 21:47:00,3
2019-12-18 21:49:00,1
2019-12-18 21:50:00,1
2019-12-18 21:53:00,1
2019-12-18 21:58:00,1
2019-12-18 22:00:00,2
2019-12-18 22:11:00,1
2019-12-18 22:12:00,1
2019-12-18 22:13:00,1
2019-12-18 22:14:00,1
2019-12-18 22:15:00,1
2019-12-18 22:16:00,1
2019-12-18 22:17:00,1
2019-12-18 22:18:00,1
2019-12-18 22:19:00,3
2019-12-18 22:20:00,2
2019-12-18 22:21:00,1
2019-12-18 22:23:00,2
2019-12-18 22:25:00,1
2019-12-18 22:26:00,1
2019-12-18 22:33:00,1
2019-12-18 22:35:00,1
2019-12-18 22:36:00,2
2019-12-18 22:37:00,1
2019-12-18 22:38:00,1
2019-12-18 22:39:00,1
2019-12-18 22:40:00,1
2019-12-18 22:42:00,1
2019-12-18 22:43:00,1
2019-12-18 22:44:00,3
2019-12-18 22:46:00,2
2019-12-18 22:47:00,1
2019-12-18 22:48:00,1
2019-12-18 22:49:00,2
2019-12-18 22:50:00,2
2019-12-18 22:51:00,1
2019-12-18 22:52:00,1
2019-12-18 22:53:00,3
2019-12-18 22:54:00,2
2019-12-18 22:56:00,1
2019-12-18 22:57:00,3
2019-12-18 22:58:00,1
2019-12-18 22:59:00,3
2019-12-18 23:00:00,2
2019-12-18 23:02:00,2
2019-12-18 23:03:00,1
2019-12-18 23:04:00,1
2019-12-18 23:05:00,1
2019-12-18 23:06:00,2
2019-12-18 23:07:00,2
2019-12-18 23:09:00,10
2019-12-18 23:12:00,10
2019-12-18 23:14:00,4
2019-12-18 23:15:00,6
2019-12-18 23:17:00,10
2019-12-18 23:20:00,10
2019-12-18 23:22:00,8
2019-12-18 23:24:00,10
2019-12-18 23:26:00,1
2019-12-18 23:27:00,4
2019-12-18 23:28:00,1
2019-12-18 23:29:00,1
2019-12-18 23:30:00,9
2019-12-18 23:32:00,5
2019-12-18 23:34:00,9
2019-12-18 23:35:00,1
2019-12-18 23:36:00,1
2019-12-18 23:37:00,4
2019-12-18 23:39:00,7
2019-12-18 23:42:00,10
2019-12-18 23:44:00,5
2019-12-18 23:46:00,4
2019-12-18 23:47:00,6
2019-12-18 23:49:00,10
2019-12-18 23:51:00,6
2019-12-18 23:54:00,10
2019-12-18 23:56:00,3
2019-12-18 23:58:00,9
2019-12-18 23:59:00,2
2019-12-19 00:01:00,2
2019-12-19 00:03:00,2
2019-12-19 00:04:00,3
2019-12-19 00:05:00,9
2019-12-19 00:07:00,9
2019-12-19 00:09:00,8
2019-12-19 00:10:00,2
2019-12-19 00:12:00,10
2019-12-19 00:15:00,10
2019-12-19 00:17:00,3
2019-12-19 00:18:00,7
2019-12-19 00:20:00,1
2019-12-19 00:21:00,10
2019-12-19 00:24:00,10
2019-12-19 00:28:00,10
2019-12-19 00:31:00,10
2019-12-19 00:34:00,10
2019-12-19 00:37:00,4
2019-12-19 00:38:00,1
2019-12-19 00:39:00,10
2019-12-19 00:42:00,10
2019-12-19 00:44:00,2
2019-12-19 00:45:00,4
2019-12-19 00:46:00,1
2019-12-19 00:47:00,2
2019-12-19 00:48:00,8
2019-12-19 00:50:00,6
2019-12-19 00:51:00,2
2019-12-19 00:52:00,3
2019-12-19 00:53:00,7
2019-12-19 00:54:00,2
2019-12-19 00:55:00,8
2019-12-19 00:56:00,2
2019-12-19 00:57:00,8
2019-12-19 00:59:00,10
2019-12-19 01:02:00,8
2019-12-19 01:04:00,10
2019-12-19 01:07:00,7
2019-12-19 01:08:00,3
2019-12-19 01:10:00,6
2019-12-19 01:12:00,4
2019-12-19 01:13:00,5
2019-12-19 01:15:00,5
2019-12-19 01:16:00,3
2019-12-19 01:17:00,7
2019-12-19 01:20:00,10
2019-12-19 01:22:00,3
2019-12-19 01:24:00,1
2019-12-19 01:26:00,10
2019-12-19 01:29:00,3
2019-12-19 01:30:00,6
2019-12-19 01:33:00,10
2019-12-19 01:34:00,1
2019-12-19 01:36:00,10
2019-12-19 01:38:00,4
2019-12-19 01:40:00,9
2019-12-19 01:41:00,1
2019-12-19 01:42:00,5
2019-12-19 01:43:00,1
2019-12-19 01:44:00,3
2019-12-19 01:45:00,1
2019-12-19 01:46:00,2
2019-12-19 01:47:00,6
2019-12-19 01:48:00,4
2019-12-19 01:50:00,10
2019-12-19 01:52:00,10
2019-12-19 01:55:00,10
2019-12-19 01:57:00,10
2019-12-19 01:59:00,10
2019-12-19 02:01:00,9
2019-12-19 02:03:00,10
2019-12-19 02:05:00,3
2019-12-19 02:06:00,7
2019-12-19 02:07:00,3
2019-12-19 02:09:00,10
2019-12-19 02:11:00,8
2019-12-19 02:12:00,2
2019-12-19 02:14:00,6
2019-12-19 02:15:00,4
2019-12-19 02:17:00,10
2019-12-19 02:19:00,3
2019-12-19 02:20:00,6
2019-12-19 02:22:00,10
2019-12-19 02:24:00,3
2019-12-19 02:26:00,10
2019-12-19 02:29:00,10
2019-12-19 02:33:00,5
2019-12-19 02:35:00,10
2019-12-19 02:37:00,10
2019-12-19 02:40:00,10
2019-12-19 02:42:00,8
2019-12-19 02:45:00,9
2019-12-19 02:48:00,7
2019-12-19 02:49:00,3
2019-12-19 02:52:00,5
2019-12-19 02:53:00,4
2019-12-19 02:55:00,9
2019-12-19 02:59:00,10
2019-12-19 03:02:00,10
2019-12-19 03:04:00,6
2019-12-19 03:05:00,4
2019-12-19 03:07:00,8
2019-12-19 03:09:00,5
2019-12-19 03:11:00,7
2019-12-19 03:12:00,3
2019-12-19 03:13:00,2
2019-12-19 03:14:00,8
2019-12-19 03:16:00,10
2019-12-19 03:18:00,10
2019-12-19 03:20:00,10
2019-12-19 03:23:00,10
2019-12-19 03:25:00,9
2019-12-19 03:26:00,1
2019-12-19 03:27:00,5
2019-12-19 03:28:00,5
2019-12-19 03:29:00,5
2019-12-19 03:31:00,7
2019-12-19 03:32:00,3
2019-12-19 03:34:00,10
2019-12-19 03:37:00,10
2019-12-19 03:40:00,9
2019-12-19 03:42:00,10
2019-12-19 03:45:00,8
2019-12-19 03:46:00,2
2019-12-19 03:47:00,8
2019-12-19 03:48:00,2
2019-12-19 03:50:00,9
2019-12-19 03:51:00,1
2019-12-19 03:52:00,1
2019-12-19 03:53:00,3
2019-12-19 03:54:00,1
2019-12-19 03:55:00,7
2019-12-19 03:56:00,3
2019-12-19 03:58:00,10
2019-12-19 04:00:00,10
2019-12-19 04:02:00,7
2019-12-19 04:04:00,10
2019-12-19 04:06:00,10
2019-12-19 04:08:00,10
2019-12-19 04:11:00,8
2019-12-19 04:12:00,2
2019-12-19 04:14:00,10
2019-12-19 04:16:00,1
2019-12-19 04:17:00,7
2019-12-19 04:19:00,7
2019-12-19 04:20:00,3
2019-12-19 04:22:00,10
2019-12-19 04:24:00,10
2019-12-19 04:26:00,10
2019-12-19 04:28:00,5
2019-12-19 04:29:00,5
2019-12-19 04:32:00,10
2019-12-19 04:34:00,10
2019-12-19 04:37:00,10
2019-12-19 04:40:00,10
2019-12-19 04:42:00,5
2019-12-19 04:43:00,5
2019-12-19 04:44:00,6
2019-12-19 04:45:00,4
2019-12-19 04:48:00,10
2019-12-19 04:50:00,3
2019-12-19 04:51:00,1
2019-12-19 04:52:00,8
2019-12-19 04:54:00,6
2019-12-19 04:55:00,2
2019-12-19 04:57:00,6
2019-12-19 04:58:00,10
2019-12-19 05:01:00,9
2019-12-19 05:03:00,10
2019-12-19 05:05:00,9
2019-12-19 05:07:00,10
2019-12-19 05:09:00,7
2019-12-19 05:12:00,10
2019-12-19 05:14:00,10
2019-12-19 05:17:00,10
2019-12-19 05:19:00,7
2019-12-19 05:21:00,10
2019-12-19 05:23:00,6
2019-12-19 05:25:00,9
2019-12-19 05:26:00,4
2019-12-19 05:27:00,6
2019-12-19 05:29:00,9
2019-12-19 05:31:00,10
2019-12-19 05:33:00,10
2019-12-19 05:36:00,8
2019-12-19 05:38:00,9
2019-12-19 05:40:00,8
2019-12-19 05:41:00,2
2019-12-19 05:43:00,10
2019-12-19 05:45:00,6
2019-12-19 05:48:00,10
2019-12-19 05:52:00,10
2019-12-19 05:54:00,2
2019-12-19 05:55:00,8
