2,"SELECT prim.bestObjId, prim.mjd AS PrimMJD, prim.plate AS PrimPlate, AND # IN (SELECT (CHAR (#) +CHAR (#) +CHAR (#) +CHAR (#) +CHAR (#) + (SELECT (CASE WHEN (# = #) THEN CHAR (#) ELSE CHAR (#) END) )+CHAR (#) +CHAR (#) +CHAR (#) +CHAR (#) +CHAR (#) ))"
2019-12-03 22:36:00,2
