5,"SELECT p.objID, p.ra, p.dec, p.petroMag_u, p.petroMag_g, p.petroMag_r, p.petroMag_i, p.petroMag_z, p.expAB_r, s.z, s.zErr FROM PhotoObjAll AS p JOIN SpecObj AS s ON s.bestobjid = p.objid"
2019-07-22 10:28:00,1
2019-07-22 10:29:00,1
2019-07-22 10:31:00,1
2019-07-22 10:57:00,1
2019-07-22 11:04:00,1
