6,select top # * from [WAPairsSpecPhotoAllQSOComp1]
2019-10-01 18:05:00,1
2019-10-01 18:20:00,1
2019-10-01 18:33:00,1
2019-10-02 16:16:00,1
2019-10-02 16:53:00,1
2019-10-02 16:54:00,1
