1,"SELECT TOP # # AS ID, specObjID, bestObjID, z FROM SpecObj WHERE class = # AND zWarning = # AND z BETWEEN # AND # AND (survey = # or survey = #) AND bestObjID < > # order by newid ()"
2019-03-22 07:51:00,1
