1,"SELECT DISTINCT p.plate, p.objid, p.type, p.r, p.g FROM PhotoObjAll AS p JOIN SpecObjAll s ON p.objID = s.bestObjID WHERE ( (p.ra between # and #) and (p.dec between # and #) )"
2019-10-21 11:14:00,1
