1,"SELECT top # ph.specObjID, ph.ra, ph.dec, phz.z, phz.zerr into mydb.test1 from PhotoObjAll as ph JOIN PhotoZ as phz ON ph.objID = phz.objID WHERE ph.type = #"
2019-12-24 03:22:00,1
