1,"SELECT G.bestObjID, G.ra, G.dec, G.z, G.zErr, G.class, G.type into mydb.t1#_#deg_new from SpecObjAll as G JOIN dbo.fGetNearbyObjEq (#, #, #) AS GN ON G.bestObjID = GN.objID WHERE class = #"
2019-11-29 04:40:00,1
