1,"select p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.z as redshift, s.specClass into mydb.galaxy_data_# from PhotoObj as p, SpecObj as s, dbo.fgetNearByObjEq (#, #, #) n where p.objid = s.bestobjid and p.objid = n.objid and s.bestobjid = n.objid and s.specClass = # and s.z BETWEEN # AND #"
2019-09-26 14:24:00,1
