1,"SELECT p.ra, p.dec, dbo.fCosmoAbsMag (#, #, DEFAULT, DEFAULT, DEFAULT, DEFAULT, DEFAULT) FROM PhotoObjAll as p, mydb.test_# as a, SpecObjAll as s --into mydb.test7_photo WHERE (p.type = # OR p.type = #) and a.objId = s.bestObjID and p.objID = s.bestObjID"
2019-03-10 01:28:00,1
