1,"SELECT TOP # G.objID, GN.distance, PZ.z FROM Galaxy as G JOIN dbo.fGetNearbyObjEq (#, #, #) AS GN ON G.objID = GN.objID JOIN Photoz AS PZ ON PZ.objID = GN.objID ORDER BY distance"
2019-10-29 04:22:00,1
