1,"SELECT TOP # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, p.run, p.rerun, p.camcol, p.field, p.obj FROM PhotoObj AS p WHERE p.run = # AND p.camcol = #"
2019-11-19 09:00:00,1
