2,"SELECT T.ID, T.hostra, T.hostdec, dbo.fGetNearestObjIdEq (T.hostra, T.hostdec, #) as ObjID INTO mydb.compare_ObjID FROM mydb.SQL_Table as T WHERE dbo.fGetNearestObjIdEq (T.hostra, T.hostdec, #) IS NOT #"
2019-07-08 12:28:00,2
