6,"SELECT objID, ra, dec FROM PhotoPrimary WHERE u - g < # AND g - r < # AND r - i > # AND i - z > #"
2019-02-01 21:03:00,1
2019-07-03 10:09:00,1
2019-11-17 13:17:00,1
2019-11-17 13:18:00,1
2019-11-24 23:04:00,1
2019-11-24 23:06:00,1
