1,"SELECT TOP # objid, ra, dec, flags, flags &amp; # AS flags_lo, (flags/power (cast (# as bigint) , #) ) &amp; # AS flags_hi FROM PhotoObj SELECT TOP # objid, ra, dec, CAST (flags AS BINARY (#) ) AS flags, CAST (flags &amp; # AS BINARY (#) ) AS flags_lo, CAST ((flags/POWER (CAST (# AS BIGINT) , #) ) &amp; # AS BINARY (#) ) AS flags_hi FROM PhotoObj"
2019-11-07 16:52:00,1
