1,"SELECT count (*) G.objID, G.ra, G.dec, S.z, S.SpecobjID, S.bestobjID, S.tile, S.plate, S.MJD, S.fiberID FROM Galaxy as G, SpecObjAll as S WHERE G.ObjID = S.bestObjID"
2019-12-13 19:43:00,1
