7,"SELECT TOP # s.plate, s.mjd, s.fiberid FROM ..SpecObj as s WHERE s.z > # AND s.zWarning = # AND (s.class = #)"
2019-03-20 14:09:00,1
2019-03-20 14:10:00,1
2019-03-20 14:11:00,1
2019-03-20 14:13:00,1
2019-11-19 03:01:00,1
2019-12-12 10:29:00,1
2019-12-12 10:30:00,1
