1,"SELECT s.bestObjID, s.ra, s.dec, s.z, s.zErr, s.velDisp, s.velDispErr FROM SpecObj AS s JOIN SpecPhotoAll AS p ON s.bestObjID = p.specObjID WHERE p.ra BETWEEN # AND # AND p.dec BETWEEN # AND # AND p.Class = # AND p.petroMag_r < # AND p.subClass = # AND p.zWarning = #"
2019-11-03 13:00:00,1
