1,"SELECT TOP # s.specObjID, s.z, s.zErr, s.zWarning, s.class, p.ra, p.dec, p.r FROM ..SpecObj as s JOIN ..PhotoObj AS p ON s.bestObjID = p.objID JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID WHERE s.z > # AND s.zWarning = # AND (s.class = # OR s.class = #) AND s.z < # AND (p.type = # OR p.type = #)"
2019-03-28 17:27:00,1
