8,"select ra, dec, bestObjID from specObj where ra BETWEEN # and # AND dec BETWEEN # and # AND class = GALAXY"
2019-02-13 15:33:00,2
2019-05-16 17:08:00,1
2019-06-14 13:49:00,1
2019-06-21 10:15:00,1
2019-06-25 15:56:00,1
2019-07-25 23:13:00,1
2019-10-03 16:35:00,1
