1,"SELECT TOP # s.SpecObjID, s.z, L.sigma, L.height, dbo.fCosmoDl (s.z) , wave, restWave into mydb.MyTable_# from SpecPhoto as s JOIN SpecLine as L ON s.specObjID = L.specObjID WHERE s.specClass = # AND L.lineID = #"
2019-09-29 06:30:00,1
