2,"SELECT TOP # run, -- get a bunch of quantities camCol, field, objID, type, rowC, colC, rowV, colV, rowVErr, colVErr, flags, psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z, psfMagErr_u, psfMagErr_g, psfMagErr_r, psfMagErr_i, psfMagErr_z FROM PhotoObjAll WHERE ( (rowv * rowv) / (rowvErr * rowvErr) + (colv * colv) / (colvErr * colvErr) > #) -- where the velocities are reliable"
2019-04-26 07:40:00,2
