6,"SELECT objID, ra, dec, u, err_u, g, err_g, r, err_r, i, err_i, z, err_z, dered_u, dered_g, dered_r, dered_i, dered_z into mydb.TABLE2 from Galaxy WHERE ( (ra BETWEEN # AND # AND RAND () > #) AND (dec BETWEEN # AND #) )"
2019-11-14 04:09:00,1
2019-11-14 04:10:00,1
2019-11-14 04:11:00,1
2019-11-14 04:15:00,1
2019-11-14 06:05:00,1
2019-11-14 06:08:00,1
