2,"SELECT G.ra, G.dec into mydb.x from PhotoObjAll as G from mydb.MyTable AS m join dbo.fGetNearestObjEq (m.ra, m.dec, #) AS GN ON G.objID = GN.objID"
2019-12-31 01:23:00,2
