1,"SELECT * FROM apogeeStar star JOIN fGetNearbyApogeeStarEq (#, #, #) near on star.apstar_id = near.apstar_id JOIN aspcapStar aspcap on aspcap.apstar_id = star.apstar_id where field = M1##"
2019-07-20 23:35:00,1
