1,"SELECT p.petroRad_u, p.petroRad_g, p.petroRad_r, p.petroRad_i, p.petroRad_z, sub.*, p.objID from PhotoObjAll AS p JOIN mydb.sub_specobjID as sub ON sub.ra = p.ra AND sub.dec = p.dec"
2019-09-05 04:20:00,1
