1,"SELECT top # b.ra as ra, b.dec as dec, p.ra as Gal_ra, p.dec as Gal_dec, p.u_r, p.q_r, p.petror5#_r, b.distance, b.objid from MyDb.NN_#ARCSeconds as b JOIN PhotoObjAll p on p.objid = b.objid"
2019-01-22 16:05:00,1
