1,"SELECT TOP # objId, z, zErr, absMagR, ra, dec FROM Photoz, Galaxy WHERE z BETWEEN # and # and photoErrorClass = # and nnCount> # and zErr BETWEEN # and #"
2019-11-12 00:06:00,1
