2,"SELECT p.objid as objid, p.ra, p.dec, p.psfMag_r, p.psfMag_g, p.psfMag_i, p.psfMag_z FROM PhotoObj as p WHERE p.type = # AND p.psfMag_g < # INTO micado_aostars"
2019-07-03 08:21:00,2
