1,"SELECT m.ra AS ra1, m.dec AS dec1, n.distance, o.ra AS ra2, o.dec AS dec2, o.petroMag_g AS Petro_g, o.petroMag_r AS Petro_r, o.petroMag_i AS Petro_i into mydb.MyTable_# from MyDB.MyTable AS m OUTER APPLY dbo.fGetNearestObjEq (m.RA, m.DEC, #) AS n LEFT JOIN PhotoObj AS o ON n.objid = o.objid"
2019-12-31 00:23:00,1
