5,"SELECT TOP # s.plate, s.mjd, s.fiberid FROM ..SpecObj as s JOIN dbo.fGetNearbySpecObjEq (#, #, #) AS b ON b.SpecobjID = S.SpecobjID JOIN PhotoObj AS p ON s.bestobjid = p.objid WHERE s.zWarning = # AND (p.u - p.g) > .# AND (p.g - p.r) > .# AND (p.r - p.i) > .# AND (p.i - p.z) > .# AND (p.u - p.g) < # AND (p.g - p.r) < .# AND (p.r - p.i) < .# AND (p.i - p.z) < .#"
2019-05-02 16:04:00,1
2019-05-02 16:06:00,1
2019-05-02 16:07:00,1
2019-05-02 16:09:00,2
