1,"SELECT top # objID, rowv, colv, r, h_param, aprime, eprime, sin_iprime, sqrt (power (rowv, #) + power (colv, #) ) as velocity FROM PhotoObj WHERE (power (rowv, #) + power (colv, #) ) > # AND rowv > = # and colv > =#"
2019-07-14 21:28:00,1
