1,"SELECT p.objID, s.specObjID, s.mjd, s.plate, s.tile, s.xFocal, s.yFocal, s.fiberID, s.z, s.zErr, s.zWarning, s.velDisp, s.velDispErr, s.snMedian_u, s.snMedian_g, s.snMedian_r, s.snMedian_i, s.snMedian_z, s.ra, s.dec, s.cx, s.cy, s.cz, s.htmID, s.primTarget, s.secTarget, s.waveMin, s.waveMax, s.sciencePrimary, s.loadVersion, s.plateID, s.spectrographID, s.throughput, s.objType, s.objTypeName, s.targetID, s.targetObjID, s.bestObjID, s.img FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid"
2019-07-08 21:41:00,1
