2,"SELECT s.specObjID, s.ra, s.dec, p.psfMag_g, s.z INTO mydb.sdss1#gal_extras FROM SpecObj AS s JOIN PhotoObj AS p ON s.bestObjID = p.objID WHERE class = # AND zWarning = #"
2019-08-08 09:59:00,2
