16,"SELECT TOP # bestobjid, survey, z from SpecObj where class = # and survey = # and zWarning = # and z > = # and z < #"
2019-03-26 19:06:00,1
2019-03-27 13:43:00,1
2019-03-27 13:46:00,1
2019-03-27 13:48:00,2
2019-03-27 13:49:00,1
2019-03-28 11:29:00,1
2019-03-28 11:32:00,1
2019-03-30 18:37:00,1
2019-03-30 18:41:00,2
2019-04-02 20:21:00,1
2019-04-02 20:22:00,1
2019-04-02 20:24:00,1
2019-04-02 20:35:00,1
2019-04-02 20:48:00,1
