1,"SELECT objid specobjid, ra, dec INTO mydb.MyTable FROM photoobj JOIN specobj ON specobj.bestObjID = photoobj.objid WHERE photoobj.type = # AND specobj.class = #"
2019-10-08 10:20:00,1
