1,"SELECT sp.specObjId AS specObjId, sp.mode AS mode, sp.modelMag_u AS umag, sp.modelMag_g AS gmag, sp.modelMag_r AS rmag, sp.modelMag_i AS imag, sp.modelMag_z AS zmag, sp.modelMagErr_u AS e_umag, sp.modelMagErr_g AS e_gmag, sp.modelMagErr_r AS e_rmag, sp.modelMagErr_i AS e_imag, sp.modelMagErr_z AS e_zmag INTO mydb.SpecPhotoAll2 FROM SpecPhotoAll as sp"
2019-08-19 12:47:00,1
