1,"SELECT SpecObj.specObjID, SpecObj.ra, SpecObj.dec, lineID, height, ew, SpecObj.z into mydb.MyTable from SpecLine as Q_SpecLine INNER JOIN SpecObj ON Q_SpecLine.specObjID = SpecObj.specObjID WHERE Q_SpecLine.wave ! = # and Q_SpecLine.cate ry = # and Q_SpecLine.ew > # and Q_SpecLine.height > # and SpecObj.objType = # and SpecObj.specClass = #"
2019-12-23 00:17:00,1
