1,"select top # s.plate, s.mjd, s.fiberid, p.psfMag_u, psfMag_g, psfMag_r, psfMag_i, psfMag_z, modelMag_u, modelMag_g, modelMag_r, modelMag_i, modelMag_z, petroMag_r, petroMag_i, petroMag_z from star p, specobj s where p.objid = s.bestobjid and s.plate < #"
2019-12-19 05:33:00,1
