1,"select type, ra, dec, psfMag_r, psfMagErr_r, extinction_r FROM PhotoObjAll WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # OR ra BETWEEN # AND # AND dec BETWEEN .# AND .# AND Clean = # AND type = #"
2019-09-22 16:10:00,1
