1,"SELECT TOP # run, camCol, rerun, field, objID, u, g, r, i, z, ra, dec -- Just get some basic quantities FROM PhotoPrimary -- From all primary detections, regardless of class WHERE # < u - g < # and # < g - r < # and # > r - i > #"
2019-05-22 04:46:00,1
