1,"select V3.V2_ID, V3.objID, V3.SampleID as V3_ID, pa.petroR9#_r, pa.expRad_r, pa.petroRad_r into mydb.V3_Re from PhotoObj as pa join mydb.Version3 as V3 on V3.objID = pa.objID"
2019-02-09 00:47:00,1
