1,"select specobjall.elodielogg, specobjall.elodiebv, specobjall.elodiefeh from specobjall where specobjall.elodielogg between # and # and specobjall.elodielogg between # and # and specobjall.elodiebv between # and #"
2019-11-29 20:35:00,1
