1,"SELECT TOP # p.objId, p.ra, p.dec, p.petror9#_r, p.g, p.r, p.Photoz FROM galaxy AS p JOIN SpecObjAll AS s ON s.bestobjid = p.objid WHERE p.u BETWEEN # AND # AND p.g BETWEEN # AND # AND p.petror9#_r > #"
2019-04-02 12:00:00,1
