3,"SELECT G.objID, G.ra, G.dec, G.specObjID, G.type, Z.z, Z.zErr, SP.z, SP.zErr into mydb.t2#_zsp from PhotoObjAll as G JOIN dbo.fGetNearbyObjEq (#, #, #) AS GN ON G.objID = GN.objID AND G.type = # JOIN PhotoZ AS Z ON G.ObjID = Z.ObjID JOIN SpecObjAll AS SP ON G.specObjID = SP.specObjID"
2019-12-31 02:39:00,1
2019-12-31 02:40:00,1
2019-12-31 02:41:00,1
