2,"select top # m.ra, m.dec, m.objid, p.z, p.zerr from MyDB.Gal_OBJIDS_RA_indexed m JOIN Photoz p on p.objid = m.objid WHERE m.ra IN ()"
2019-01-09 16:08:00,2
