20,select top # * from [test2]
2019-01-10 05:29:00,1
2019-01-10 05:50:00,1
2019-01-10 05:56:00,1
2019-01-10 06:05:00,1
2019-01-16 00:52:00,1
2019-01-16 00:53:00,1
2019-02-21 15:23:00,1
2019-02-26 07:18:00,1
2019-02-26 07:39:00,1
2019-05-09 15:29:00,1
2019-05-09 15:32:00,1
2019-05-09 15:55:00,1
2019-06-06 04:53:00,1
2019-08-07 07:58:00,1
2019-08-09 04:40:00,1
2019-08-09 06:45:00,1
2019-08-12 09:11:00,1
2019-08-27 20:06:00,1
2019-11-13 07:00:00,1
2019-11-23 17:12:00,1
