1,"SELECT p.u, p.g, p.u, p.i, s.z into mydb.pcatable from SpecObj AS s INNER JOIN PhotoObj AS p ON s.bestObjId = p.ObjoId WHERE p.type = # AND s.z BETWEEN # AND #"
2019-06-02 04:13:00,1
