1,"SELECT top # id, RAdeg, DEdeg, dbo.fGetNearestObjIdEq (RAdeg, DEdeg, #) as objId into mydb.MyTable_# from mydb.Dani_table_Chiara_new WHERE dbo.fGetNearestObjIdEq (RAdeg, DEdeg, #) IS NOT #"
2019-06-06 12:50:00,1
