1,"SELECT TOP # g.objid, g.modelMag_u, g.modelMag_g, g.modelMag_r, g.modelMag_i, g.modelMag_z g.modelMagErr_u, g.modelMagErr_g, g.modelMagErr_r, g.modelMagErr_i, g.modelMagErr_z INTO mydb.hugetable2# FROM Galaxy as G JOIN ZooSpec AS zns ON G.objid = zns.objid JOIN SpecObj AS s ON s.bestObjID = G.objID WHERE g.clean = # and zns.nvote > = # and s.zWarning = #"
2019-12-18 02:06:00,1
