1,"SELECT ALL sa.OBJID AS akari_ID, sa.RA AS akari_ra, sa.DEC AS akari_dec, z AS redshift, zErr AS err_redshift, class AS class umag AS u, gmag AS g, rmag AS r, imag AS i, zmag AS z, e_umag AS e_u, e_gmag AS e_g, e_rmag AS e_r, e_imag AS e_i, e_zmag AS e_z, n.objid, n.distance into mydb.final_output from MyDB.akari1# AS sa CROSS APPLY dbo.fGetNearestObjEq (sa.RA, sa.DEC, #) AS n"
2019-08-06 13:59:00,1
