1,"SELECT ra, dec, u, err_u FROM PhotoObj WHERE ra BETWEEN # AND # AND dec BETWEEN # AND # AND u BETWEEN # AND # AND err_u BETWEEN # AND #"
2019-02-14 10:31:00,1
