12,"select top # p.ra, p.dec, p.deVRad_r, q.z from galaxy p, dbo.fgetNearByObjEq (#, #, #) n, galSpecInfo q where p.objid = n.objid and p.specObjID = q.specObjID and p.specObjID< ># and abs (#* (#-q.z) )< #"
2019-01-09 11:48:00,1
2019-01-09 11:49:00,1
2019-01-09 12:28:00,2
2019-01-10 08:27:00,1
2019-01-10 14:00:00,1
2019-01-10 15:15:00,2
2019-01-10 15:22:00,1
2019-02-22 09:33:00,1
2019-02-22 09:34:00,2
