1,"SELECT lgm_tot_p5#, sfr_tot_p5#, FSPSG.logmass into GU2#_hw3 FROM SpecPhotoAll as SPA, PhotoObjAll as PA, stellarMassFSPSGranEarlyDust as FSPSG"
2019-04-09 06:01:00,1
