1,"select top # p.objid, p.ra, p.dec, p.u, p.g, p.r, p.i, p.z, s.modelmag_r, s.modelmag_r-#*log1# (#E #*p.z) # as abs_mag_r from PhotoPrimary as p, specphoto as s where p.type = #"
2019-07-10 18:29:00,1
