1,"SELECT TOP # s.SpecObjID, s.z, ph.u, ph.g, ph.r, SpecObjAll as so, PhotoObjAll as ph WHERE s.specClass = # AND ph.objID = s.specObjID"
2019-10-18 13:41:00,1
