12,"SELECT TOP # SpecobjID, bestObjID, z FROM SpecObj WHERE class = # AND zWarning = # AND survey = # AND z BETWEEN # and #"
2019-03-16 16:12:00,1
2019-03-16 16:14:00,1
2019-03-16 16:15:00,1
2019-03-16 16:16:00,1
2019-03-16 16:17:00,1
2019-03-16 16:18:00,2
2019-03-16 16:19:00,2
2019-03-16 16:20:00,2
2019-03-16 16:42:00,1
