1,"SELECT TOP # gsl.oii_#_reqw, gsl.oii_#_reqw_err, p.objid, p.ra, p.dec, p.petror9#_r, p.dered_g, s.z as z_spec, s.zErr, zns.nvote, zns.p_el as elliptical, zns.p_cw as spiralclock, zns.p_acw as spiralanticlock, zns.p_edge as edgeon, zns.p_dk as dontknow, zns.p_mg as merger FROM Galaxy as p JOIN galSpecLine AS gsl ON p.objid = gsl.specobjid JOIN SpecObj AS s ON s.bestobjid = p.objid"
2019-04-15 12:42:00,1
