1,"SELECT TOP # s.plate, s.mjd, s.fiberid, s.specObjID, p.score as score FROM ..SpecObj as s JOIN Star AS p ON s.bestobjid = p.objid WHERE s.zWarning = # AND (s.class = #) AND p.g < # AND (p.g - p.r) > # AND (p.r - p.i) > # AND (p.g - p.r) < # AND (p.r - p.i) < # AND (p.score > = #)"
2019-11-05 05:42:00,1
