1,"SELECT top # ph.specObjID, ph.ra, ph.dec, ph.type, phz.z, phz.zerr into mydb.test4 from PhotoObjAll as ph JOIN PhotoZ as phz ON ph.objID = phz.objID WHERE ph.type = # AND ph.specObjID> #"
2019-12-24 03:28:00,1
