1,"SELECT TOP # row_number () OVER newid () , specObjID, bestObjID, z FROM SpecObj WHERE class = # AND zWarning = # AND z BETWEEN # AND # AND (survey = # or survey = #) AND bestObjID < > # order by newid ()"
2019-03-22 07:41:00,1
