6,select top # * from [tmp4]
2019-02-22 02:41:00,1
2019-02-24 03:21:00,1
2019-03-06 08:38:00,1
2019-03-06 15:13:00,1
2019-04-15 10:02:00,1
2019-04-17 11:18:00,1
