1,"SELECT TOP # P1.objID AS name FROM PhotoTag P1, Neighbors N, PhotoTag P2 WHERE P1.objID = N. objID AND P2.objID = N.NeighborObjID AND N.Distance < .#"
2019-12-08 23:06:00,1
