1,"SELECT TOP # p.objid, p.u, p.g, p.r, p.i, p.z, s.specobjid, s.z as redshift FROM PhotoObj AS p JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE s.class = # AND p.u-p.r BETWEEN # AND # AND p.u BETWEEN # AND # AND s.z BETWEEN # AND #"
2019-05-02 22:15:00,1
